1634574542.0,10.0
1634577669.0,10.0
1634597390.0,10.0
1634649632.0,10.0
1634695388.0,10.0
1635041345.0,10.0
1635064225.0,10.0
1635280732.0,10.0
1635470072.0,10.0
1635484036.0,10.0
1635487596.0,10.0
1635498712.0,10.0
1635501082.0,10.0
1635501452.0,10.0
1635507070.0,10.0
1635509812.0,10.0
1635510536.0,10.0
1635512851.0,10.0
1635513661.0,10.0
1635517994.0,10.0
1635522293.0,10.0
1635522810.0,10.0
1635606738.0,10.0
1635608044.0,10.0
1635608699.0,10.0
1635609484.0,10.0
1635706582.0,10.0
1635710866.0,10.0
1635939567.0,10.0
1635943779.0,10.0
1635950655.0,10.0
1635956082.0,10.0
1635977459.0,10.0
1636011455.0,10.0
1636280476.0,10.0
1636286334.0,10.0
1636293886.0,10.0
1636297198.0,10.0
1636335878.0,10.0
1636430762.0,10.0
1636570995.0,10.0
1636691384.0,10.0
